as_of,sleeve,call,dist_pct,confidence,close,next_close,next_ret_pct,result,scored_on,source
2022-02-07,BTC,FLAT,-8.27,HIGH,43840.29,44118.45,0.634,WRONG,2022-02-08,BACKFILL
2022-02-07,GLD,HELD,1.28,LOW,170.11,170.63,0.306,RIGHT,2022-02-08,BACKFILL
2022-02-07,QQQ,FLAT,-5.44,HIGH,345.47,349.35,1.123,WRONG,2022-02-08,BACKFILL
2022-02-08,BTC,FLAT,-7.82,HIGH,44118.45,44338.8,0.499,WRONG,2022-02-09,BACKFILL
2022-02-08,GLD,HELD,1.59,LOW,170.63,171.21,0.34,RIGHT,2022-02-09,BACKFILL
2022-02-08,QQQ,FLAT,-4.38,MEDIUM,349.35,356.76,2.121,WRONG,2022-02-09,BACKFILL
2022-02-09,BTC,FLAT,-7.51,HIGH,44338.8,43565.11,-1.745,RIGHT,2022-02-10,BACKFILL
2022-02-09,GLD,HELD,1.92,LOW,171.21,170.56,-0.38,WRONG,2022-02-10,BACKFILL
2022-02-09,QQQ,FLAT,-2.36,MEDIUM,356.76,348.68,-2.265,RIGHT,2022-02-10,BACKFILL
2022-02-10,BTC,FLAT,-9.25,HIGH,43565.11,42407.94,-2.656,RIGHT,2022-02-11,BACKFILL
2022-02-10,GLD,HELD,1.53,LOW,170.56,173.81,1.905,RIGHT,2022-02-11,BACKFILL
2022-02-10,QQQ,FLAT,-4.57,MEDIUM,348.68,337.62,-3.172,RIGHT,2022-02-11,BACKFILL
2022-02-11,BTC,FLAT,-11.77,HIGH,42407.94,42586.92,0.422,WRONG,2022-02-14,BACKFILL
2022-02-11,GLD,HELD,3.44,MEDIUM,173.81,174.74,0.535,RIGHT,2022-02-14,BACKFILL
2022-02-11,QQQ,FLAT,-7.58,HIGH,337.62,338.04,0.124,WRONG,2022-02-14,BACKFILL
2022-02-14,BTC,FLAT,-11.52,HIGH,42586.92,44575.2,4.669,WRONG,2022-02-15,BACKFILL
2022-02-14,GLD,HELD,3.97,MEDIUM,174.74,173.08,-0.95,WRONG,2022-02-15,BACKFILL
2022-02-14,QQQ,FLAT,-7.44,HIGH,338.04,346.45,2.488,WRONG,2022-02-15,BACKFILL
2022-02-15,BTC,FLAT,-7.54,HIGH,44575.2,43961.86,-1.376,RIGHT,2022-02-16,BACKFILL
2022-02-15,GLD,HELD,2.98,MEDIUM,173.08,174.86,1.028,RIGHT,2022-02-16,BACKFILL
2022-02-15,QQQ,FLAT,-5.13,HIGH,346.45,346.36,-0.026,RIGHT,2022-02-16,BACKFILL
2022-02-16,BTC,FLAT,-8.96,HIGH,43961.86,40538.01,-7.788,RIGHT,2022-02-17,BACKFILL
2022-02-16,GLD,HELD,4.02,MEDIUM,174.86,177.25,1.367,RIGHT,2022-02-17,BACKFILL
2022-02-16,QQQ,FLAT,-5.14,HIGH,346.36,336.06,-2.974,RIGHT,2022-02-17,BACKFILL
2022-02-17,BTC,FLAT,-16.16,HIGH,40538.01,40030.98,-1.251,RIGHT,2022-02-18,BACKFILL
2022-02-17,GLD,HELD,5.41,HIGH,177.25,177.12,-0.073,WRONG,2022-02-18,BACKFILL
2022-02-17,QQQ,FLAT,-7.95,HIGH,336.06,332.22,-1.143,RIGHT,2022-02-18,BACKFILL
2022-02-18,BTC,FLAT,-17.31,HIGH,40030.98,38286.03,-4.359,RIGHT,2022-02-22,BACKFILL
2022-02-18,GLD,HELD,5.3,HIGH,177.12,177.49,0.209,RIGHT,2022-02-22,BACKFILL
2022-02-18,QQQ,FLAT,-8.98,HIGH,332.22,328.89,-1.002,RIGHT,2022-02-22,BACKFILL
2022-02-22,BTC,FLAT,-21.01,HIGH,38286.03,37296.57,-2.584,RIGHT,2022-02-23,BACKFILL
2022-02-22,GLD,HELD,5.49,HIGH,177.49,178.29,0.451,RIGHT,2022-02-23,BACKFILL
2022-02-22,QQQ,FLAT,-9.86,HIGH,328.89,320.46,-2.563,RIGHT,2022-02-23,BACKFILL
2022-02-23,BTC,FLAT,-23.11,HIGH,37296.57,38332.61,2.778,WRONG,2022-02-24,BACKFILL
2022-02-23,GLD,HELD,5.92,HIGH,178.29,177.14,-0.645,WRONG,2022-02-24,BACKFILL
2022-02-23,QQQ,FLAT,-12.12,HIGH,320.46,331.23,3.361,WRONG,2022-02-24,BACKFILL
2022-02-24,BTC,FLAT,-21.04,HIGH,38332.61,39214.22,2.3,WRONG,2022-02-25,BACKFILL
2022-02-24,GLD,HELD,5.21,HIGH,177.14,176.55,-0.333,WRONG,2022-02-25,BACKFILL
2022-02-24,QQQ,FLAT,-9.13,HIGH,331.23,336.37,1.552,WRONG,2022-02-25,BACKFILL
2022-02-25,BTC,FLAT,-19.28,HIGH,39214.22,43193.23,10.147,WRONG,2022-02-28,BACKFILL
2022-02-25,GLD,HELD,4.82,MEDIUM,176.55,178.38,1.037,RIGHT,2022-02-28,BACKFILL
2022-02-25,QQQ,FLAT,-7.68,HIGH,336.37,337.37,0.297,WRONG,2022-02-28,BACKFILL
2022-02-28,BTC,FLAT,-11.16,HIGH,43193.23,44354.64,2.689,WRONG,2022-03-01,BACKFILL
2022-02-28,GLD,HELD,5.87,HIGH,178.38,181.62,1.816,RIGHT,2022-03-01,BACKFILL
2022-02-28,QQQ,FLAT,-7.38,HIGH,337.37,332.2,-1.532,RIGHT,2022-03-01,BACKFILL
2022-03-01,BTC,FLAT,-8.84,HIGH,44354.64,43924.12,-0.971,RIGHT,2022-03-02,BACKFILL
2022-03-01,GLD,HELD,7.73,HIGH,181.62,179.73,-1.041,WRONG,2022-03-02,BACKFILL
2022-03-01,QQQ,FLAT,-8.76,HIGH,332.2,337.78,1.68,WRONG,2022-03-02,BACKFILL
2022-03-02,BTC,FLAT,-9.77,HIGH,43924.12,42451.79,-3.352,RIGHT,2022-03-03,BACKFILL
2022-03-02,GLD,HELD,6.57,HIGH,179.73,180.8,0.595,RIGHT,2022-03-03,BACKFILL
2022-03-02,QQQ,FLAT,-7.2,HIGH,337.78,332.95,-1.43,RIGHT,2022-03-03,BACKFILL
2022-03-03,BTC,FLAT,-12.82,HIGH,42451.79,39137.61,-7.807,RIGHT,2022-03-04,BACKFILL
2022-03-03,GLD,HELD,7.16,HIGH,180.8,183.68,1.593,RIGHT,2022-03-04,BACKFILL
2022-03-03,QQQ,FLAT,-8.49,HIGH,332.95,328.13,-1.448,RIGHT,2022-03-04,BACKFILL
2022-03-04,BTC,FLAT,-19.6,HIGH,39137.61,38062.04,-2.748,RIGHT,2022-03-07,BACKFILL
2022-03-04,GLD,HELD,8.81,HIGH,183.68,186.41,1.486,RIGHT,2022-03-07,BACKFILL
2022-03-04,QQQ,FLAT,-9.77,HIGH,328.13,316.03,-3.688,RIGHT,2022-03-07,BACKFILL
2022-03-07,BTC,FLAT,-21.79,HIGH,38062.04,38737.27,1.774,WRONG,2022-03-08,BACKFILL
2022-03-07,GLD,HELD,10.35,HIGH,186.41,191.51,2.736,RIGHT,2022-03-08,BACKFILL
2022-03-07,QQQ,FLAT,-13.04,HIGH,316.03,314.56,-0.465,RIGHT,2022-03-08,BACKFILL
2022-03-08,BTC,FLAT,-20.41,HIGH,38737.27,41982.93,8.379,WRONG,2022-03-09,BACKFILL
2022-03-08,GLD,HELD,13.27,HIGH,191.51,185.82,-2.971,WRONG,2022-03-09,BACKFILL
2022-03-08,QQQ,FLAT,-13.37,HIGH,314.56,325.88,3.599,WRONG,2022-03-09,BACKFILL
2022-03-09,BTC,FLAT,-13.77,HIGH,41982.93,39437.46,-6.063,RIGHT,2022-03-10,BACKFILL
2022-03-09,GLD,HELD,9.84,HIGH,185.82,186.4,0.312,RIGHT,2022-03-10,BACKFILL
2022-03-09,QQQ,FLAT,-10.21,HIGH,325.88,322.26,-1.111,RIGHT,2022-03-10,BACKFILL
2022-03-10,BTC,FLAT,-18.98,HIGH,39437.46,38794.97,-1.629,RIGHT,2022-03-11,BACKFILL
2022-03-10,GLD,HELD,10.1,HIGH,186.4,185.09,-0.703,WRONG,2022-03-11,BACKFILL
2022-03-10,QQQ,FLAT,-11.14,HIGH,322.26,315.58,-2.073,RIGHT,2022-03-11,BACKFILL
2022-03-11,BTC,FLAT,-20.26,HIGH,38794.97,39666.75,2.247,WRONG,2022-03-14,BACKFILL
2022-03-11,GLD,HELD,9.24,HIGH,185.09,182.3,-1.507,WRONG,2022-03-14,BACKFILL
2022-03-11,QQQ,FLAT,-12.92,HIGH,315.58,309.52,-1.92,RIGHT,2022-03-14,BACKFILL
2022-03-14,BTC,FLAT,-18.39,HIGH,39666.75,39338.79,-0.827,RIGHT,2022-03-15,BACKFILL
2022-03-14,GLD,HELD,7.51,HIGH,182.3,178.89,-1.871,WRONG,2022-03-15,BACKFILL
2022-03-14,QQQ,FLAT,-14.52,HIGH,309.52,319.23,3.137,WRONG,2022-03-15,BACKFILL
2022-03-15,BTC,FLAT,-19.0,HIGH,39338.79,41143.93,4.589,WRONG,2022-03-16,BACKFILL
2022-03-15,GLD,HELD,5.43,HIGH,178.89,180.01,0.626,RIGHT,2022-03-16,BACKFILL
2022-03-15,QQQ,FLAT,-11.77,HIGH,319.23,331.07,3.709,WRONG,2022-03-16,BACKFILL
2022-03-16,BTC,FLAT,-15.23,HIGH,41143.93,40951.38,-0.468,RIGHT,2022-03-17,BACKFILL
2022-03-16,GLD,HELD,6.02,HIGH,180.01,180.89,0.489,RIGHT,2022-03-17,BACKFILL
2022-03-16,QQQ,FLAT,-8.46,HIGH,331.07,335.07,1.208,WRONG,2022-03-17,BACKFILL
2022-03-17,BTC,FLAT,-15.58,HIGH,40951.38,41801.16,2.075,WRONG,2022-03-18,BACKFILL
2022-03-17,GLD,HELD,6.47,HIGH,180.89,179.3,-0.879,WRONG,2022-03-18,BACKFILL
2022-03-17,QQQ,FLAT,-7.32,HIGH,335.07,341.93,2.047,WRONG,2022-03-18,BACKFILL
2022-03-18,BTC,FLAT,-13.76,HIGH,41801.16,41078.0,-1.73,RIGHT,2022-03-21,BACKFILL
2022-03-18,GLD,HELD,5.48,HIGH,179.3,180.67,0.764,RIGHT,2022-03-21,BACKFILL
2022-03-18,QQQ,FLAT,-5.39,HIGH,341.93,340.98,-0.278,RIGHT,2022-03-21,BACKFILL
2022-03-21,BTC,FLAT,-15.2,HIGH,41078.0,42358.81,3.118,WRONG,2022-03-22,BACKFILL
2022-03-21,GLD,HELD,6.23,HIGH,180.67,179.36,-0.725,WRONG,2022-03-22,BACKFILL
2022-03-21,QQQ,FLAT,-5.63,HIGH,340.98,347.68,1.965,WRONG,2022-03-22,BACKFILL
2022-03-22,BTC,FLAT,-12.52,HIGH,42358.81,42892.96,1.261,WRONG,2022-03-23,BACKFILL
2022-03-22,GLD,HELD,5.41,HIGH,179.36,181.81,1.366,RIGHT,2022-03-23,BACKFILL
2022-03-22,QQQ,FLAT,-3.76,MEDIUM,347.68,342.69,-1.435,RIGHT,2022-03-23,BACKFILL
2022-03-23,BTC,FLAT,-11.4,HIGH,42892.96,43960.93,2.49,WRONG,2022-03-24,BACKFILL
2022-03-23,GLD,HELD,6.79,HIGH,181.81,183.13,0.726,RIGHT,2022-03-24,BACKFILL
2022-03-23,QQQ,FLAT,-5.12,HIGH,342.69,350.3,2.221,WRONG,2022-03-24,BACKFILL
2022-03-24,BTC,FLAT,-9.16,HIGH,43960.93,44348.73,0.882,WRONG,2022-03-25,BACKFILL
2022-03-24,GLD,HELD,7.49,HIGH,183.13,182.38,-0.41,WRONG,2022-03-25,BACKFILL
2022-03-24,QQQ,FLAT,-3.01,MEDIUM,350.3,350.01,-0.083,RIGHT,2022-03-25,BACKFILL
2022-03-25,BTC,FLAT,-8.29,HIGH,44348.73,47128.0,6.267,WRONG,2022-03-28,BACKFILL
2022-03-25,GLD,HELD,6.99,HIGH,182.38,179.06,-1.82,WRONG,2022-03-28,BACKFILL
2022-03-25,QQQ,FLAT,-3.08,MEDIUM,350.01,355.43,1.549,WRONG,2022-03-28,BACKFILL
2022-03-28,BTC,FLAT,-2.51,MEDIUM,47128.0,47465.73,0.717,WRONG,2022-03-29,BACKFILL
2022-03-28,GLD,HELD,5.0,MEDIUM,179.06,179.14,0.045,RIGHT,2022-03-29,BACKFILL
2022-03-28,QQQ,FLAT,-1.57,LOW,355.43,361.54,1.719,WRONG,2022-03-29,BACKFILL
2022-03-29,BTC,FLAT,-1.81,LOW,47465.73,47062.66,-0.849,RIGHT,2022-03-30,BACKFILL
2022-03-29,GLD,HELD,5.0,MEDIUM,179.14,180.58,0.804,RIGHT,2022-03-30,BACKFILL
2022-03-29,QQQ,LONG,0.13,LOW,361.54,357.55,-1.104,WRONG,2022-03-30,BACKFILL
2022-03-30,BTC,FLAT,-2.62,MEDIUM,47062.66,45538.68,-3.238,RIGHT,2022-03-31,BACKFILL
2022-03-30,GLD,HELD,5.79,HIGH,180.58,180.65,0.039,RIGHT,2022-03-31,BACKFILL
2022-03-30,QQQ,FLAT,-0.97,LOW,357.55,353.12,-1.239,RIGHT,2022-03-31,BACKFILL
2022-03-31,BTC,FLAT,-5.75,HIGH,45538.68,46281.64,1.631,WRONG,2022-04-01,BACKFILL
2022-03-31,GLD,HELD,5.78,HIGH,180.65,179.5,-0.637,WRONG,2022-04-01,BACKFILL
2022-03-31,QQQ,FLAT,-2.18,MEDIUM,353.12,352.45,-0.19,RIGHT,2022-04-01,BACKFILL
2022-04-01,BTC,FLAT,-4.18,MEDIUM,46281.64,46622.68,0.737,WRONG,2022-04-04,BACKFILL
2022-04-01,GLD,HELD,5.07,HIGH,179.5,180.37,0.485,RIGHT,2022-04-04,BACKFILL
2022-04-01,QQQ,FLAT,-2.34,MEDIUM,352.45,359.7,2.057,WRONG,2022-04-04,BACKFILL
2022-04-04,BTC,FLAT,-3.47,MEDIUM,46622.68,45555.99,-2.288,RIGHT,2022-04-05,BACKFILL
2022-04-04,GLD,HELD,5.53,HIGH,180.37,179.24,-0.626,WRONG,2022-04-05,BACKFILL
2022-04-04,QQQ,FLAT,-0.31,LOW,359.7,351.71,-2.221,RIGHT,2022-04-05,BACKFILL
2022-04-05,BTC,FLAT,-5.66,HIGH,45555.99,43206.74,-5.157,RIGHT,2022-04-06,BACKFILL
2022-04-05,GLD,HELD,4.83,MEDIUM,179.24,179.66,0.234,RIGHT,2022-04-06,BACKFILL
2022-04-05,QQQ,FLAT,-2.5,MEDIUM,351.71,344.08,-2.169,RIGHT,2022-04-06,BACKFILL
2022-04-06,BTC,FLAT,-10.45,HIGH,43206.74,43503.85,0.688,WRONG,2022-04-07,BACKFILL
2022-04-06,GLD,HELD,5.03,HIGH,179.66,180.34,0.378,RIGHT,2022-04-07,BACKFILL
2022-04-06,QQQ,FLAT,-4.57,MEDIUM,344.08,344.9,0.238,WRONG,2022-04-07,BACKFILL
2022-04-07,BTC,FLAT,-9.76,HIGH,43503.85,42287.66,-2.796,RIGHT,2022-04-08,BACKFILL
2022-04-07,GLD,HELD,5.39,HIGH,180.34,181.47,0.627,RIGHT,2022-04-08,BACKFILL
2022-04-07,QQQ,FLAT,-4.3,MEDIUM,344.9,340.08,-1.398,RIGHT,2022-04-08,BACKFILL
2022-04-08,BTC,FLAT,-12.19,HIGH,42287.66,39521.9,-6.54,RIGHT,2022-04-11,BACKFILL
2022-04-08,GLD,HELD,6.0,HIGH,181.47,182.37,0.496,RIGHT,2022-04-11,BACKFILL
2022-04-08,QQQ,FLAT,-5.58,HIGH,340.08,332.03,-2.367,RIGHT,2022-04-11,BACKFILL
2022-04-11,BTC,FLAT,-17.85,HIGH,39521.9,40127.18,1.532,WRONG,2022-04-12,BACKFILL
2022-04-11,GLD,HELD,6.47,HIGH,182.37,183.77,0.768,RIGHT,2022-04-12,BACKFILL
2022-04-11,QQQ,FLAT,-7.75,HIGH,332.03,330.63,-0.422,RIGHT,2022-04-12,BACKFILL
2022-04-12,BTC,FLAT,-16.52,HIGH,40127.18,41166.73,2.591,WRONG,2022-04-13,BACKFILL
2022-04-12,GLD,HELD,7.22,HIGH,183.77,184.65,0.479,RIGHT,2022-04-13,BACKFILL
2022-04-12,QQQ,FLAT,-8.07,HIGH,330.63,337.35,2.032,WRONG,2022-04-13,BACKFILL
2022-04-13,BTC,FLAT,-14.3,HIGH,41166.73,39935.52,-2.991,RIGHT,2022-04-14,BACKFILL
2022-04-13,GLD,HELD,7.66,HIGH,184.65,184.04,-0.33,WRONG,2022-04-14,BACKFILL
2022-04-13,QQQ,FLAT,-6.15,HIGH,337.35,329.63,-2.288,RIGHT,2022-04-14,BACKFILL
2022-04-14,BTC,FLAT,-16.81,HIGH,39935.52,40826.21,2.23,WRONG,2022-04-18,BACKFILL
2022-04-14,GLD,HELD,7.23,HIGH,184.04,184.61,0.31,RIGHT,2022-04-18,BACKFILL
2022-04-14,QQQ,FLAT,-8.24,HIGH,329.63,329.89,0.079,WRONG,2022-04-18,BACKFILL
2022-04-18,BTC,FLAT,-14.9,HIGH,40826.21,41502.75,1.657,WRONG,2022-04-19,BACKFILL
2022-04-18,GLD,HELD,7.5,HIGH,184.61,181.82,-1.511,WRONG,2022-04-19,BACKFILL
2022-04-18,QQQ,FLAT,-8.11,HIGH,329.89,337.26,2.234,WRONG,2022-04-19,BACKFILL
2022-04-19,BTC,FLAT,-13.42,HIGH,41502.75,41374.38,-0.309,RIGHT,2022-04-20,BACKFILL
2022-04-19,GLD,HELD,5.82,HIGH,181.82,182.71,0.489,RIGHT,2022-04-20,BACKFILL
2022-04-19,QQQ,FLAT,-6.01,HIGH,337.26,332.34,-1.459,RIGHT,2022-04-20,BACKFILL
2022-04-20,BTC,FLAT,-13.61,HIGH,41374.38,40527.36,-2.047,RIGHT,2022-04-21,BACKFILL
2022-04-20,GLD,HELD,6.27,HIGH,182.71,182.06,-0.356,WRONG,2022-04-21,BACKFILL
2022-04-20,QQQ,FLAT,-7.32,HIGH,332.34,325.47,-2.067,RIGHT,2022-04-21,BACKFILL
2022-04-21,BTC,FLAT,-15.29,HIGH,40527.36,39740.32,-1.942,RIGHT,2022-04-22,BACKFILL
2022-04-21,GLD,HELD,5.82,HIGH,182.06,180.29,-0.972,WRONG,2022-04-22,BACKFILL
2022-04-21,QQQ,FLAT,-9.16,HIGH,325.47,316.94,-2.621,RIGHT,2022-04-22,BACKFILL
2022-04-22,BTC,FLAT,-16.85,HIGH,39740.32,40458.31,1.807,WRONG,2022-04-25,BACKFILL
2022-04-22,GLD,HELD,4.73,MEDIUM,180.29,177.05,-1.797,WRONG,2022-04-25,BACKFILL
2022-04-22,QQQ,FLAT,-11.47,HIGH,316.94,321.01,1.284,WRONG,2022-04-25,BACKFILL
2022-04-25,BTC,FLAT,-15.32,HIGH,40458.31,38117.46,-5.786,RIGHT,2022-04-26,BACKFILL
2022-04-25,GLD,HELD,2.8,MEDIUM,177.05,177.32,0.152,RIGHT,2022-04-26,BACKFILL
2022-04-25,QQQ,FLAT,-10.27,HIGH,321.01,308.9,-3.772,RIGHT,2022-04-26,BACKFILL
2022-04-26,BTC,FLAT,-20.19,HIGH,38117.46,39241.12,2.948,WRONG,2022-04-27,BACKFILL
2022-04-26,GLD,HELD,2.91,MEDIUM,177.32,175.98,-0.756,WRONG,2022-04-27,BACKFILL
2022-04-26,QQQ,FLAT,-13.58,HIGH,308.9,308.53,-0.12,RIGHT,2022-04-27,BACKFILL
2022-04-27,BTC,FLAT,-17.79,HIGH,39241.12,39773.83,1.358,WRONG,2022-04-28,BACKFILL
2022-04-27,GLD,HELD,2.09,MEDIUM,175.98,176.93,0.54,RIGHT,2022-04-28,BACKFILL
2022-04-27,QQQ,FLAT,-13.61,HIGH,308.53,319.48,3.549,WRONG,2022-04-28,BACKFILL
2022-04-28,BTC,FLAT,-16.61,HIGH,39773.83,38609.82,-2.927,RIGHT,2022-04-29,BACKFILL
2022-04-28,GLD,HELD,2.59,MEDIUM,176.93,176.91,-0.011,WRONG,2022-04-29,BACKFILL
2022-04-28,QQQ,FLAT,-10.47,HIGH,319.48,305.11,-4.498,RIGHT,2022-04-29,BACKFILL
2022-04-29,BTC,FLAT,-19.01,HIGH,38609.82,38529.33,-0.208,RIGHT,2022-05-02,BACKFILL
2022-04-29,GLD,HELD,2.52,MEDIUM,176.91,173.63,-1.854,WRONG,2022-05-02,BACKFILL
2022-04-29,QQQ,FLAT,-14.4,HIGH,305.11,310.2,1.668,WRONG,2022-05-02,BACKFILL
2022-05-02,BTC,FLAT,-19.13,HIGH,38529.33,37750.45,-2.022,RIGHT,2022-05-03,BACKFILL
2022-05-02,GLD,HELD,0.58,LOW,173.63,174.09,0.265,RIGHT,2022-05-03,BACKFILL
2022-05-02,QQQ,FLAT,-12.89,HIGH,310.2,310.53,0.106,WRONG,2022-05-03,BACKFILL
2022-05-03,BTC,FLAT,-20.73,HIGH,37750.45,39698.37,5.16,WRONG,2022-05-04,BACKFILL
2022-05-03,GLD,HELD,0.8,LOW,174.09,175.8,0.982,RIGHT,2022-05-04,BACKFILL
2022-05-03,QQQ,FLAT,-12.74,HIGH,310.53,321.03,3.381,WRONG,2022-05-04,BACKFILL
2022-05-04,BTC,FLAT,-16.62,HIGH,39698.37,36575.14,-7.867,RIGHT,2022-05-05,BACKFILL
2022-05-04,GLD,HELD,1.73,LOW,175.8,175.13,-0.381,WRONG,2022-05-05,BACKFILL
2022-05-04,QQQ,FLAT,-9.74,HIGH,321.03,304.86,-5.037,RIGHT,2022-05-05,BACKFILL
2022-05-05,BTC,FLAT,-23.1,HIGH,36575.14,36040.92,-1.461,RIGHT,2022-05-06,BACKFILL
2022-05-05,GLD,HELD,1.3,LOW,175.13,175.42,0.166,RIGHT,2022-05-06,BACKFILL
2022-05-05,QQQ,FLAT,-14.22,HIGH,304.86,301.21,-1.197,RIGHT,2022-05-06,BACKFILL
2022-05-06,BTC,FLAT,-24.1,HIGH,36040.92,30296.95,-15.937,RIGHT,2022-05-09,BACKFILL
2022-05-06,GLD,HELD,1.43,LOW,175.42,172.88,-1.448,WRONG,2022-05-09,BACKFILL
2022-05-06,QQQ,FLAT,-15.17,HIGH,301.21,289.43,-3.911,RIGHT,2022-05-09,BACKFILL
2022-05-09,BTC,FLAT,-36.02,HIGH,30296.95,31022.91,2.396,WRONG,2022-05-10,BACKFILL
2022-05-09,GLD,HELD,-0.07,LOW,172.88,171.42,-0.845,WRONG,2022-05-10,BACKFILL
2022-05-09,QQQ,FLAT,-18.4,HIGH,289.43,292.94,1.213,WRONG,2022-05-10,BACKFILL
2022-05-10,BTC,FLAT,-34.3,HIGH,31022.91,28936.36,-6.726,RIGHT,2022-05-11,BACKFILL
2022-05-10,GLD,HELD,-0.94,LOW,171.42,172.82,0.817,RIGHT,2022-05-11,BACKFILL
2022-05-10,QQQ,FLAT,-17.33,HIGH,292.94,284.25,-2.966,RIGHT,2022-05-11,BACKFILL
2022-05-11,BTC,FLAT,-38.49,HIGH,28936.36,29047.75,0.385,WRONG,2022-05-12,BACKFILL
2022-05-11,GLD,HELD,-0.16,LOW,172.82,170.17,-1.533,WRONG,2022-05-12,BACKFILL
2022-05-11,QQQ,FLAT,-19.68,HIGH,284.25,283.58,-0.236,RIGHT,2022-05-12,BACKFILL
2022-05-12,BTC,FLAT,-38.04,HIGH,29047.75,29283.1,0.81,WRONG,2022-05-13,BACKFILL
2022-05-12,GLD,HELD,-1.71,LOW,170.17,168.79,-0.811,WRONG,2022-05-13,BACKFILL
2022-05-12,QQQ,FLAT,-19.77,HIGH,283.58,294.09,3.706,WRONG,2022-05-13,BACKFILL
2022-05-13,BTC,FLAT,-37.31,HIGH,29283.1,29862.92,1.98,WRONG,2022-05-16,BACKFILL
2022-05-13,GLD,HELD,-2.53,MEDIUM,168.79,170.4,0.954,RIGHT,2022-05-16,BACKFILL
2022-05-13,QQQ,FLAT,-16.71,HIGH,294.09,290.68,-1.16,RIGHT,2022-05-16,BACKFILL
2022-05-16,BTC,FLAT,-35.82,HIGH,29862.92,30425.86,1.885,WRONG,2022-05-17,BACKFILL
2022-05-16,GLD,HELD,-1.62,LOW,170.4,169.33,-0.628,WRONG,2022-05-17,BACKFILL
2022-05-16,QQQ,FLAT,-17.58,HIGH,290.68,298.21,2.59,WRONG,2022-05-17,BACKFILL
2022-05-17,BTC,FLAT,-34.37,HIGH,30425.86,28720.27,-5.606,RIGHT,2022-05-18,BACKFILL
2022-05-17,GLD,HELD,-2.26,MEDIUM,169.33,169.42,0.053,RIGHT,2022-05-18,BACKFILL
2022-05-17,QQQ,FLAT,-15.37,HIGH,298.21,283.57,-4.909,RIGHT,2022-05-18,BACKFILL
2022-05-18,BTC,FLAT,-37.79,HIGH,28720.27,30314.33,5.55,WRONG,2022-05-19,BACKFILL
2022-05-18,GLD,HELD,-2.21,MEDIUM,169.42,171.91,1.47,RIGHT,2022-05-19,BACKFILL
2022-05-18,QQQ,FLAT,-19.42,HIGH,283.57,282.05,-0.536,RIGHT,2022-05-19,BACKFILL
2022-05-19,BTC,FLAT,-34.08,HIGH,30314.33,29200.74,-3.673,RIGHT,2022-05-20,BACKFILL
2022-05-19,GLD,HELD,-0.79,LOW,171.91,172.03,0.07,RIGHT,2022-05-20,BACKFILL
2022-05-19,QQQ,FLAT,-19.74,HIGH,282.05,281.18,-0.308,RIGHT,2022-05-20,BACKFILL
2022-05-20,BTC,FLAT,-36.2,HIGH,29200.74,29098.91,-0.349,RIGHT,2022-05-23,BACKFILL
2022-05-20,GLD,HELD,-0.75,LOW,172.03,172.83,0.465,RIGHT,2022-05-23,BACKFILL
2022-05-20,QQQ,FLAT,-19.87,HIGH,281.18,285.85,1.661,WRONG,2022-05-23,BACKFILL
2022-05-23,BTC,FLAT,-36.12,HIGH,29098.91,29655.59,1.913,WRONG,2022-05-24,BACKFILL
2022-05-23,GLD,HELD,-0.31,LOW,172.83,174.13,0.752,RIGHT,2022-05-24,BACKFILL
2022-05-23,QQQ,FLAT,-18.42,HIGH,285.85,279.77,-2.127,RIGHT,2022-05-24,BACKFILL
2022-05-24,BTC,FLAT,-34.57,HIGH,29655.59,29562.36,-0.314,RIGHT,2022-05-25,BACKFILL
2022-05-24,GLD,HELD,0.4,LOW,174.13,173.08,-0.603,WRONG,2022-05-25,BACKFILL
2022-05-24,QQQ,FLAT,-20.03,HIGH,279.77,283.69,1.401,WRONG,2022-05-25,BACKFILL
2022-05-25,BTC,FLAT,-34.42,HIGH,29562.36,29267.22,-0.998,RIGHT,2022-05-26,BACKFILL
2022-05-25,GLD,HELD,-0.23,LOW,173.08,172.76,-0.185,WRONG,2022-05-26,BACKFILL
2022-05-25,QQQ,FLAT,-18.78,HIGH,283.69,291.55,2.771,WRONG,2022-05-26,BACKFILL
2022-05-26,BTC,FLAT,-34.76,HIGH,29267.22,28627.57,-2.186,RIGHT,2022-05-27,BACKFILL
2022-05-26,GLD,HELD,-0.44,LOW,172.76,172.85,0.052,RIGHT,2022-05-27,BACKFILL
2022-05-26,QQQ,FLAT,-16.41,HIGH,291.55,301.07,3.265,WRONG,2022-05-27,BACKFILL
2022-05-27,BTC,FLAT,-35.88,HIGH,28627.57,31792.31,11.055,WRONG,2022-05-31,BACKFILL
2022-05-27,GLD,HELD,-0.4,LOW,172.85,171.14,-0.989,WRONG,2022-05-31,BACKFILL
2022-05-27,QQQ,FLAT,-13.58,HIGH,301.07,300.27,-0.266,RIGHT,2022-05-31,BACKFILL
2022-05-31,BTC,FLAT,-28.46,HIGH,31792.31,29799.08,-6.27,RIGHT,2022-06-01,BACKFILL
2022-05-31,GLD,HELD,-1.4,LOW,171.14,172.23,0.637,RIGHT,2022-06-01,BACKFILL
2022-05-31,QQQ,FLAT,-13.7,HIGH,300.27,298.05,-0.739,RIGHT,2022-06-01,BACKFILL
2022-06-01,BTC,FLAT,-32.63,HIGH,29799.08,30467.49,2.243,WRONG,2022-06-02,BACKFILL
