day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2014-06-16,1,1930.25,1927.3705357142858,20,-312.34642857142205,-237.94642857142208,2.3794642857142856,stop,585,665,-1.3126754221388095,-0.9999999999999728,9.517857142857142,ES
2014-06-17,1,1933.25,1930.1607142857142,20,-333.3285714285779,-258.9285714285779,2.5892857142857144,stop,605,630,-1.2873379310345077,-1.000000000000025,10.357142857142858,ES
2014-06-24,1,1956.5,1953.21875,20,-352.525,-278.125,2.78125,stop,620,785,-1.267505617977528,-1.0,11.125,ES
2014-06-25,1,1944.0,1950.6035714285715,20,635.9571428571513,710.3571428571513,2.9598214285714284,target,580,860,2.1486334841629247,2.4000000000000288,11.839285714285714,ES
2014-07-01,1,1963.0,1969.6571428571428,20,641.3142857142844,715.7142857142844,2.982142857142857,target,610,785,2.150514970059876,2.3999999999999955,11.928571428571429,ES
2014-07-10,1,1954.5,1960.5035714285714,20,575.9571428571377,650.3571428571377,2.7098214285714284,target,620,800,2.1254431630971804,2.399999999999981,10.839285714285714,ES
2014-07-17,1,1974.0,1970.6160714285713,20,-362.79285714286686,-288.3928571428669,2.8839285714285716,stop,595,665,-1.2579814241486404,-1.0000000000000338,11.535714285714286,ES
2014-07-18,1,1964.5,1971.6392857142857,20,689.5285714285734,763.9285714285734,3.1830357142857144,target,655,865,2.1662608695652237,2.400000000000006,12.732142857142858,ES
2014-08-01,1,1928.0,1923.392857142857,20,-485.11428571428894,-410.71428571428896,4.107142857142857,stop,590,615,-1.1811478260869646,-1.000000000000008,16.428571428571427,ES
2014-08-06,1,1914.75,1915.25,20,25.6,100.0,4.65625,time,585,950,0.05497986577181208,0.21476510067114093,18.625,ES
2014-09-04,1,2007.75,2004.5714285714287,20,-342.2571428571331,-267.8571428571331,2.6785714285714284,stop,590,695,-1.2777599999999636,-0.9999999999999637,10.714285714285714,ES
2014-09-11,1,1993.0,1989.6607142857142,20,-358.3285714285779,-283.9285714285779,2.8392857142857144,stop,590,625,-1.2620377358490793,-1.0000000000000229,11.357142857142858,ES
2014-09-16,1,1978.75,1985.6535714285715,20,665.9571428571468,740.3571428571468,3.0848214285714284,target,590,705,2.1588191027496513,2.400000000000013,12.339285714285714,ES
2014-09-29,1,1966.0,1969.75,20,350.6,425.0,4.357142857142857,time,615,950,0.8046557377049182,0.9754098360655739,17.428571428571427,ES
2014-10-09,-1,1946.75,1953.2232142857142,16,-537.3771428571376,-477.85714285713766,5.973214285714286,stop,635,670,-1.1245560538116484,-0.9999999999999891,23.892857142857142,ES
2014-10-10,-1,1909.5,1916.2767857142858,15,-526.5589285714334,-470.75892857143344,6.276785714285714,stop,625,650,-1.1185320056899106,-1.0000000000000102,25.107142857142858,ES
2014-10-13,-1,1886.25,1893.236607142857,15,-542.2955357142832,-486.4955357142833,6.486607142857143,stop,625,655,-1.1146978664831333,-0.999999999999995,25.946428571428573,ES
2014-11-20,1,2048.5,2049.25,19,48.07,118.75,5.232142857142857,time,635,950,0.09670989761092151,0.23890784982935157,20.928571428571427,ES
2014-12-11,1,2042.5,2051.932142857143,20,918.8142857142935,993.2142857142935,4.138392857142857,target,575,625,2.220220064724938,2.400000000000019,16.553571428571427,ES
2014-12-12,1,2028.5,2023.7232142857142,20,-502.0785714285779,-427.6785714285779,4.276785714285714,stop,580,610,-1.173962421711915,-1.000000000000015,17.107142857142858,ES
