day,dir,entry,exit,qty,pnl,pnl_gross,stop_dist,why,min_in,min_out,R,R_gross,atr,market
2012-12-03,-1,2687.75,2671.75,20,615.6,660.0,10.5,time,600,955,1.4657142857142857,1.5714285714285714,38.375,NQ
2012-12-05,-1,2642.0,2638.0,11,74.58,99.0,21.75,time,600,955,0.15586206896551724,0.20689655172413793,37.660714285714285,NQ
2012-12-06,1,2649.0,2654.25,9,83.52,103.5,26.25,time,635,955,0.17676190476190476,0.21904761904761905,39.142857142857146,NQ
2012-12-07,-1,2639.0,2638.75,7,-5.039999999999999,10.5,31.75,time,630,955,-0.011338582677165353,0.023622047244094488,38.785714285714285,NQ
2012-12-10,1,2656.25,2646.5,10,-207.2,-185.0,24.75,time,650,955,-0.41858585858585856,-0.37373737373737376,38.535714285714285,NQ
2012-12-11,1,2682.5,2681.25,12,-44.64,-18.0,19.5,time,605,955,-0.09538461538461539,-0.038461538461538464,38.642857142857146,NQ
2012-12-17,1,2644.25,2659.25,11,316.58,341.0,21.25,time,695,955,0.6771764705882353,0.7294117647058823,38.67857142857143,NQ
2012-12-18,1,2677.0,2703.0,20,1015.6,1060.0,10.75,time,620,955,2.3618604651162793,2.4651162790697674,39.57142857142857,NQ
2012-12-19,-1,2699.5,2691.5,20,295.6,340.0,11.75,time,600,955,0.628936170212766,0.723404255319149,40.44642857142857,NQ
2012-12-21,1,2658.5,2659.25,11,3.08,27.5,22.0,time,610,955,0.006363636363636364,0.056818181818181816,38.017857142857146,NQ
2012-12-26,-1,2648.75,2632.25,20,635.6,680.0,9.75,time,620,955,1.62974358974359,1.7435897435897436,36.839285714285715,NQ
2012-12-28,1,2620.0,2606.75,19,-526.68,-484.5,12.75,stop,640,935,-1.0870588235294116,-1.0,37.660714285714285,NQ
2012-12-31,1,2625.5,2655.75,7,414.96,430.5,32.75,time,630,955,0.9050381679389312,0.9389312977099237,37.857142857142854,NQ
2013-01-02,-1,2718.5,2737.25,13,-503.36,-474.5,18.25,stop,645,950,-1.0608219178082192,-1.0,39.339285714285715,NQ
2013-01-07,1,2711.5,2718.75,20,265.6,310.0,8.75,time,605,955,0.7588571428571429,0.8857142857142857,42.69642857142857,NQ
2013-01-08,-1,2708.0,2713.5,15,-183.3,-150.0,16.5,time,610,955,-0.3703030303030303,-0.30303030303030304,42.535714285714285,NQ
2013-01-10,-1,2733.0,2738.5,20,-244.4,-200.0,10.25,time,615,955,-0.5960975609756097,-0.4878048780487805,42.30357142857143,NQ
2013-01-11,-1,2734.25,2743.25,20,-384.4,-340.0,9.5,time,605,955,-1.011578947368421,-0.8947368421052632,40.910714285714285,NQ
2013-01-14,-1,2723.0,2730.75,16,-267.52,-232.0,15.25,time,605,955,-0.5481967213114753,-0.47540983606557374,37.357142857142854,NQ
2013-01-17,1,2745.5,2734.5,20,-464.4,-420.0,10.5,stop,615,640,-1.1057142857142856,-1.0,34.767857142857146,NQ
2013-01-18,-1,2725.25,2738.0,20,-534.4,-490.0,12.25,stop,660,955,-1.0906122448979592,-1.0,35.75,NQ
2013-01-22,-1,2728.0,2740.0,18,-453.96,-414.0,13.25,time,600,955,-0.9516981132075472,-0.8679245283018868,35.69642857142857,NQ
2013-01-24,1,2737.0,2716.75,12,-500.64,-474.0,19.75,stop,600,825,-1.0562025316455697,-1.0,33.392857142857146,NQ
2013-01-28,1,2741.5,2730.25,20,-474.4,-430.0,10.75,stop,600,615,-1.1032558139534883,-1.0,34.660714285714285,NQ
2013-01-29,-1,2723.0,2735.0,20,-504.4,-460.0,11.5,stop,600,680,-1.0965217391304347,-1.0,34.17857142857143,NQ
2013-02-01,1,2749.5,2758.0,16,252.48,288.0,14.75,time,690,955,0.5349152542372881,0.6101694915254238,33.892857142857146,NQ
2013-02-04,-1,2739.0,2710.25,20,1125.6,1170.0,11.25,time,655,955,2.501333333333333,2.6,31.053571428571427,NQ
